id_profilo,id_competenza,titolo,descrizione,risultato
195,94,"Mantenimento di rapporti con le Autorità Regolatorie","Mantenere le opportune relazioni con le Autorità Regolatorie al fine di assicurare un corretto flusso delle informazioni sia prima che dopo l'immissione in commercio di un farmaco e per assicurare un appropriato inserimento del farmaco nel prontuario farm",
195,93,"Gestione dell'attività regolatoria","Organizzare tutte le attività regolatorie dell'azienda relative a nuovi prodotti o prodotti esistenti in base alle disposizioni aziendali ed alle normative nazionali ed internazionali",
201,1436,"Esecuzione di interventi di manutenzione ordinaria sulla strumentazione","Svolgere tutte quelle attività necessarie a garantire la piena funzionalità della strumentazione presente nel laboratorio",
201,211,"Svolgimento di attività di ricerca","Svolgere tutte le attività di ricerca relative ai progetti assegnati nelle diverse fasi",
201,213,"Conduzione di attività di sviluppo e trasferimento di processi","Svolgere attività finalizzate allo sviluppo di processo ed il loro successivo trasferimento alla produzione per assicurare alla stessa assistenza integrata e congiunta",
7012,24010701201,"Verificare le condizioni di rischio del sito ed eseguire le operazioni di lavaggio e bonifica di impianti, serbatoi, cisterne","Verificare le condizioni di rischio del sito ed eseguire le operazioni di lavaggio e bonifica di impianti, serbatoi, cisterne in sicurezza manutenendo impianti e attrezzature.",
7012,24010701202,"Eseguire le operazioni di stoccaggio e consegna dei rifiuti","Eseguire le operazioni di stoccaggio e consegna dei rifiuti ADR e non e compilare i documenti di accompagnamento per il trasporto",
310,1220,"Trasformazione di blocchi di marmo e granito in lastre","Trasformare blocchi di marmo e granito in lastre utilizzando correttamente i macchinari predisposti",
310,1216,"Manutenzione dei telai","Effettuare la manutenzione dei telai effettuando le operazioni di lubrificazione ed ingrassaggio e gli altri servizi ausiliari necessari per una corretta gestione dei macchinari",
310,1219,"Preparazione dei carrelli","Preparare i carrelli appoggiando e cementando sugli stessi i blocchi di marmo e granito",
310,1215,"Avvio dei telai e controllo delle operazioni di taglio","Avviare i telai necessari alla realizzazione della segagione dei materiali controllando le operazioni di taglio e di sistemazione delle lame sui materiali stessi",
312,1133,"Pulizia del piazzale e dei box destinati alla raccolta del materiale frantumato","Pulire il piazzale ed i box destinati alla raccolta del materiale frantumato utilizzando, all'occorrenza, il muletto per lo spostamento, il carico e lo stoccaggio del materiale nei sacconi",
312,1132,"Messa in funzione dei silos di deposito del materiale","Preparare la manovra di funzionamento delle bocchette dei silos, verificando il corretto deflusso e posizionamento del materiale nei silos stessi",
312,1129,"Controllo delle vasche del riciclo dell'acqua per il lavaggio del materiale","Sorvegliare il funzionamento delle vasche del riciclo dell'acqua per il lavaggio del materiale verificando il corretto svolgimento dell'attività delle stesse ed aggiungendo la quantità necessaria di acqua per il compattamento dei fattori",
312,1128,"Avvio e conduzione dei nastri di alimentazione del materiale","Avviare e condurre i nastri di alimentazione del materiale, verificando e sorvegliando il corretto scorrimento dei nastri e il deflusso dei materiali",
311,1121,"Rifinizione del manufatto facendo uso di utensili specifici a mano","Realizzare la rifinizione ed il completamento del manufatto operando manualmente con utensili specifici",
311,1120,"Verifica della rispondenza qualitativa del prodotto finito","Controllare la rispondenza qualitativa del prodotto finito operando sulla base delle istruzioni impartite dai progettisti",
311,1103,"Intervento sulle anomalie tecnologiche, metodologiche e di sicurezza del ciclo di lavoro","Intervenire sulle anomalie tecnologiche, metodologiche e di sicurezza del ciclo di lavoro collaborando con i progettisti e le altre professionalità coinvolte",
311,1101,"Conduzione delle macchine lucidatrici","Utilizzare le macchine lucidatrici verificando che il lavoro rispetti le specifiche di produzione dai progettisti",
428,1873,"Verifica della correttezza del prodotto in marmo finito","Verificare la presenza di eventuali difetti durante le diverse fasi di lavorazione e rifinire il manufatto/bene artistico in coerenza con le indicazioni progettuali",
428,1872,"Rifinitura del manufatto in marmo","Rifinire il manufatto a mano facendo uso di strumenti e tecniche specifici",
428,1870,"Progettazione e realizzazione degli elementi di base del prodotto in marmo","Elaborare i bozzetti e realizzare i disegni ai fini della lavorazione del manufatto/bene artistico da eseguire",
428,1871,"Realizzazione del manufatto/bene artistico","Realizzare manufatti/beni artistici su differenti tipi di supporto/materiale applicando le tecniche appropriate sulla base di disegni preparatori/esecutivi e/o modelli predefiniti",
428,1800,"Pianificazione e organizzazione delle fasi del processo delle lavorazioni artistiche","Pianificare le fasi del lavoro assegnato, predisponendo gli spazi di lavoro, preparando gli strumenti e verificando i macchinari al fine di realizzare un manufatto/bene artistico",
8011,24010801101,"Dosare i componenti della miscela per realizzare l’impasto ","Dosare i componenti della miscela per realizzare l’impasto ",
8011,24010801102,"Realizzare il manufatto in cemento","Realizzare il manufatto in cemento predisponendo l’armatura, eseguendo le operazioni di maturazione, essiccazione e finitura e controllare la qualità e la conformità del prodotto realizzato.",
354,1553,"Collaborazione con la manutenzione macchine","Interpellare le unità di manutenzione macchine, secondo le procedure aziendali in essere, per risolvere problemi produttivi sui quali non è in grado di intervenire",
354,1554,"Eliminazione degli inceppi","Eliminare gli inceppi della macchina formatrice che possono avvenire in seguito ad anomalie del ciclo produttivo, della macchina stessa o degli stampi",
354,1555,"Eliminazione difetti degli articoli","Intervenire sui parametri di gestione della macchina, anche sostituendo parti dello stampo, in seguito al manifestarsi di difettologia del prodotto",
354,1552,"Gestione della macchina formatrice","Eseguire le operazioni necessarie ad operare con la macchina formatrice e le regolazioni che si rendono necessarie, tenendo conto del normale andamento produttivo della macchina",
354,1551,"Lubrificazione della macchina formatrice","Lubrificare la macchina formatrice ad intervalli predeterminati in funzione della tipologia di articolo in produzione",
390,1736,"Trattamento impasti","Realizzare il trattamento degli impasti al fine di renderli consistenti, malleabili, elastici e dunque idonei alla preparazione del prodotto",
390,1737,"Modellazione degli impasti","Eseguire l'ispezione preventiva dei macchinari e degli utensili e la regolazione degli stessi in base alle caratteristiche dei materiali impiegati e delle lavorazioni da effettuare al fine di allestirli in condizioni ottimali di efficienza e sicurezza",
390,1738,"Cottura del manufatto ceramico","Definire le operazioni necessarie all'essiccamento e alla cottura del manufatto ceramico al fine di renderlo solido, uniforme ed essiccato",
390,1739,"Smaltatura e decorazione del manufatto ceramico","Effettuare la smaltatura e decorazione del manufatto ceramico al fine di rendere l'oggetto rispondente alle specifiche del disegno tecnico",
8012,24010801201,"Essere in grado di progettare un modello musivo","Analizzare lo stato di conservazione del mosaico - Interpretare le richieste del cliente - Individuare gli elementi necessari per la ristrutturazione del mosaico - Rispettare l’aspetto artistico dell’opera originaria - Elaborare il modello per mosaici ex-novo legati all’urbanistica, all’architettura, alla produzione industriale - Realizzare i cartoni musivi per il rifacimento di mosaici antichi: copie romane, bizantine, medievali - Riprodurre il modello alle dimensioni e proporzioni reali - Eseguire e stampare il reticolo",
8012,24010801202,"Essere in grado di predisporre il supporto musivo","Identificare la tipologia di mosaico da realizzare: pavimentale, parietale, interno, esterno, etc. - Scegliere i materiali costituenti il supporto definitivo in funzione della collocazione finale del mosaico - Applicare procedure e metodi di composizione delle malte provvisorie e dei collanti - Scegliere tecniche e strumenti per plasmare e stendere la malta preparata - Valutare in termini tecnico-estetici il manufatto realizzato",
8012,24010801203,"Essere in grado di effettuare la manipolazione delle tessere da mosaico","Individuare la tecnica di esecuzione appropriata in relazione alle caratteristiche di stile dell’elaborato da realizzare - Selezionare i materiali ed i colori costitutivi delle tessere in relazione a: tipologia, destinazione di luogo ed effetti di luce del mosaico da realizzare - Stabilire il formato e la grandezza delle tessere adeguato, in ragione degli andamenti del mosaico, nonché degli obiettivi prospettici - Valutare il grado di pressione con cui inserire le tessere in vista degli effetti di luce e di comunicazione visiva prefissati",
8012,24010801204,"Essere in grado di elaborare un mosaico","Rispettare quanto richiesto dal cliente dal punto di vista artistico ed estetico. Incollare la tela o la rete. Strappare il mosaico dalla sede provvisoria. Posare il mosaico su supporto definitivo. Rifinire l'elaborato musivo",
370,1538,"Realizzazione interventi di sabbiatura e acidatura su vetro","Realizzare interventi di sabbiatura ed acidatura su vetro al fine di completare l'oggetto fornendogli un valore aggiunto previsto in fase di progettazione",
